coefs|output|text
/disk/scratch1/s1936986/LJ_Chopped/slopes/LJ028-0431b.npy|LJ028-0431b.wav|of which the ancients were so proud
/disk/scratch1/s1936986/LJ_Chopped/slopes/LJ035-0017c.npy|LJ035-0017c.wav|pretty well even to me
/disk/scratch1/s1936986/LJ_Chopped/slopes/LJ037-0218a.npy|LJ037-0218a.wav|marina oswald testified that this was the holster which contained the revolver in the photographs taken on neely street
/disk/scratch1/s1936986/LJ_Chopped/slopes/LJ001-0136a.npy|LJ001-0136a.wav|modern printers understand this
/disk/scratch1/s1936986/LJ_Chopped/slopes/LJ012-0175a.npy|LJ012-0175a.wav|weare was supposed to carry a private bank about with him in a pocket in his under waistcoat
/disk/scratch1/s1936986/LJ_Chopped/slopes/LJ008-0063c.npy|LJ008-0063c.wav|which are made to slide in and out of the prison wall through apertures made for that purpose
/disk/scratch1/s1936986/LJ_Chopped/slopes/LJ010-0076a.npy|LJ010-0076a.wav|in this way he formed the acquaintance of watson and others
/disk/scratch1/s1936986/LJ_Chopped/slopes/LJ027-0098b.npy|LJ027-0098b.wav|variously modified for many purposes
/disk/scratch1/s1936986/LJ_Chopped/slopes/LJ044-0198b.npy|LJ044-0198b.wav|in his political activity
/disk/scratch1/s1936986/LJ_Chopped/slopes/LJ043-0043a.npy|LJ043-0043a.wav|when they arrived from the soviet union
/disk/scratch1/s1936986/LJ_Chopped/slopes/LJ049-0084a.npy|LJ049-0084a.wav|murder of the president has never been covered by federal law
/disk/scratch1/s1936986/LJ_Chopped/slopes/LJ028-0500a.npy|LJ028-0500a.wav|the ruins reach the height of about forty feet
/disk/scratch1/s1936986/LJ_Chopped/slopes/LJ006-0248b.npy|LJ006-0248b.wav|and the rioting went on to such dangerous lengths as to endanger the safety of the building
/disk/scratch1/s1936986/LJ_Chopped/slopes/LJ024-0069a.npy|LJ024-0069a.wav|thus a sound public policy has been defeated
/disk/scratch1/s1936986/LJ_Chopped/slopes/LJ023-0063a.npy|LJ023-0063a.wav|but the framers went further
/disk/scratch1/s1936986/LJ_Chopped/slopes/LJ005-0096a.npy|LJ005-0096a.wav|it had now a legal and authoritative standard of efficiency to apply
/disk/scratch1/s1936986/LJ_Chopped/slopes/LJ001-0064c.npy|LJ001-0064c.wav|like that of the subiaco works
/disk/scratch1/s1936986/LJ_Chopped/slopes/LJ017-0038.npy|LJ017-0038.wav|that the administration of justice should never be interfered with by local prejudice or local feeling
/disk/scratch1/s1936986/LJ_Chopped/slopes/LJ012-0063c.npy|LJ012-0063c.wav|returned to newgate alone
/disk/scratch1/s1936986/LJ_Chopped/slopes/LJ024-0025b.npy|LJ024-0025b.wav|the practice of the civil service
/disk/scratch1/s1936986/LJ_Chopped/slopes/LJ015-0067a.npy|LJ015-0067a.wav|one at least of which
/disk/scratch1/s1936986/LJ_Chopped/slopes/LJ046-0213d.npy|LJ046-0213d.wav|investigation of threats against the president of the united states
/disk/scratch1/s1936986/LJ_Chopped/slopes/LJ049-0164c.npy|LJ049-0164c.wav|protection of the person of the president of the united states
/disk/scratch1/s1936986/LJ_Chopped/slopes/LJ049-0191a.npy|LJ049-0191a.wav|is properly manned and equipped to carry on extensive information gathering functions within the united states
/disk/scratch1/s1936986/LJ_Chopped/slopes/LJ001-0054c.npy|LJ001-0054c.wav|had many contemporaries who used beautiful type
/disk/scratch1/s1936986/LJ_Chopped/slopes/LJ027-0158a.npy|LJ027-0158a.wav|but according to the opposite view no reason can be assigned why such should be the case
/disk/scratch1/s1936986/LJ_Chopped/slopes/LJ003-0015a.npy|LJ003-0015a.wav|for this and other acts of misconduct there was the discipline of the refractory ward
/disk/scratch1/s1936986/LJ_Chopped/slopes/LJ029-0136a.npy|LJ029-0136a.wav|through the underpass and leads into an access road
/disk/scratch1/s1936986/LJ_Chopped/slopes/LJ049-0151.npy|LJ049-0151.wav|responsibilities for presidential protectio
/disk/scratch1/s1936986/LJ_Chopped/slopes/LJ030-0123a.npy|LJ030-0123a.wav|special agent glen a bennett once left his place inside the follow up car to help keep the crowd away from the president's car
/disk/scratch1/s1936986/LJ_Chopped/slopes/LJ017-0048a.npy|LJ017-0048a.wav|people came to stare at the supposed cold blooded prisoner
/disk/scratch1/s1936986/LJ_Chopped/slopes/LJ017-0137c.npy|LJ017-0137c.wav|i merely mention it as one of the group already referred to
/disk/scratch1/s1936986/LJ_Chopped/slopes/LJ026-0045b.npy|LJ026-0045b.wav|a bean plant with a higher animal
/disk/scratch1/s1936986/LJ_Chopped/slopes/LJ008-0206a.npy|LJ008-0206a.wav|and caused a number of stout additional barriers to be erected in front of the scaffold
/disk/scratch1/s1936986/LJ_Chopped/slopes/LJ003-0297.npy|LJ003-0297.wav|it admitted the paramount necessity
/disk/scratch1/s1936986/LJ_Chopped/slopes/LJ019-0023b.npy|LJ019-0023b.wav|and that too strict a limitation of outlay would have militated seriously against the usefulness of the building
/disk/scratch1/s1936986/LJ_Chopped/slopes/LJ016-0039a.npy|LJ016-0039a.wav|williams surveyed these formidable obstacles to evasion
/disk/scratch1/s1936986/LJ_Chopped/slopes/LJ011-0034a.npy|LJ011-0034a.wav|these arguments availed little with the jury
/disk/scratch1/s1936986/LJ_Chopped/slopes/LJ010-0211a.npy|LJ010-0211a.wav|the society was supposed to meet regularly
/disk/scratch1/s1936986/LJ_Chopped/slopes/LJ012-0144b.npy|LJ012-0144b.wav|a widow named abrahams
/disk/scratch1/s1936986/LJ_Chopped/slopes/LJ043-0136b.npy|LJ043-0136b.wav|in this instance violently
/disk/scratch1/s1936986/LJ_Chopped/slopes/LJ002-0293b.npy|LJ002-0293b.wav|as a matter of course
/disk/scratch1/s1936986/LJ_Chopped/slopes/LJ029-0052b.npy|LJ029-0052b.wav|the secret service depends largely on local police departments and local offices of other federal agencies
/disk/scratch1/s1936986/LJ_Chopped/slopes/LJ039-0136a.npy|LJ039-0136a.wav|after he left the marines and before departing for russia
/disk/scratch1/s1936986/LJ_Chopped/slopes/LJ016-0336a.npy|LJ016-0336a.wav|but newgate and its neighborhood was carefully held by the police
/disk/scratch1/s1936986/LJ_Chopped/slopes/LJ007-0168c.npy|LJ007-0168c.wav|without an expression of the painful feelings with which we submit to your lordship
/disk/scratch1/s1936986/LJ_Chopped/slopes/LJ032-0227a.npy|LJ032-0227a.wav|shaneyfelt testified that the published photographs appeared to be based on a copy of the original which the publications had each retouched differently
/disk/scratch1/s1936986/LJ_Chopped/slopes/LJ042-0153b.npy|LJ042-0153b.wav|basically centered around the radio and television factory in which he worked
/disk/scratch1/s1936986/LJ_Chopped/slopes/LJ028-0264b.npy|LJ028-0264b.wav|while the others were strangled that they might not consume the stores
/disk/scratch1/s1936986/LJ_Chopped/slopes/LJ005-0293a.npy|LJ005-0293a.wav|in these places the prisoners are often without a proper supply of air and light
/disk/scratch1/s1936986/LJ_Chopped/slopes/LJ018-0093b.npy|LJ018-0093b.wav|they set up as law stationers in york buildings
/disk/scratch1/s1936986/LJ_Chopped/slopes/LJ014-0316a.npy|LJ014-0316a.wav|inquiries were instituted when the cheque was protested
/disk/scratch1/s1936986/LJ_Chopped/slopes/LJ002-0287a.npy|LJ002-0287a.wav|there were no beds or bedding
/disk/scratch1/s1936986/LJ_Chopped/slopes/LJ009-0155a.npy|LJ009-0155a.wav|drawn to this terrible exhibition by the example of his father
/disk/scratch1/s1936986/LJ_Chopped/slopes/LJ007-0138a.npy|LJ007-0138a.wav|who constantly breathed an air heavy
/disk/scratch1/s1936986/LJ_Chopped/slopes/LJ002-0054a.npy|LJ002-0054a.wav|those who were the oldest offenders
/disk/scratch1/s1936986/LJ_Chopped/slopes/LJ030-0067a.npy|LJ030-0067a.wav|on his right sat kellerman
/disk/scratch1/s1936986/LJ_Chopped/slopes/LJ018-0380b.npy|LJ018-0380b.wav|and died quite penitent
/disk/scratch1/s1936986/LJ_Chopped/slopes/LJ046-0068b.npy|LJ046-0068b.wav|he was able to come back here with a fresh view of many things
/disk/scratch1/s1936986/LJ_Chopped/slopes/LJ033-0206a.npy|LJ033-0206a.wav|stombaugh confirmed that the rifle could have picked up fibers from the blanket and transferred them to the paper bag
/disk/scratch1/s1936986/LJ_Chopped/slopes/LJ003-0021a.npy|LJ003-0021a.wav|the head of the debtors prison was a prisoner called the steward
/disk/scratch1/s1936986/LJ_Chopped/slopes/LJ008-0256c.npy|LJ008-0256c.wav|we turned away from the scene
/disk/scratch1/s1936986/LJ_Chopped/slopes/LJ011-0292a.npy|LJ011-0292a.wav|there was no furniture in the place
/disk/scratch1/s1936986/LJ_Chopped/slopes/LJ048-0031a.npy|LJ048-0031a.wav|while he had expressed hostility at times toward the state department
/disk/scratch1/s1936986/LJ_Chopped/slopes/LJ012-0035b.npy|LJ012-0035b.wav|were carefully removed or obliterated after the goods passed out of his hands
/disk/scratch1/s1936986/LJ_Chopped/slopes/LJ031-0185b.npy|LJ031-0185b.wav|the vice president telephoned attorney general robert f kennedy
/disk/scratch1/s1936986/LJ_Chopped/slopes/LJ015-0258a.npy|LJ015-0258a.wav|went to the police in great fury and distress
/disk/scratch1/s1936986/LJ_Chopped/slopes/LJ041-0075d.npy|LJ041-0075d.wav|without a given magic college degree
/disk/scratch1/s1936986/LJ_Chopped/slopes/LJ032-0069a.npy|LJ032-0069a.wav|the person having access to the box then takes the notice to the window and is given the package
/disk/scratch1/s1936986/LJ_Chopped/slopes/LJ002-0107f.npy|LJ002-0107f.wav|with dogs and firearms
/disk/scratch1/s1936986/LJ_Chopped/slopes/LJ005-0186a.npy|LJ005-0186a.wav|they neither built new jails nor contracted with the counties
/disk/scratch1/s1936986/LJ_Chopped/slopes/LJ016-0164a.npy|LJ016-0164a.wav|when discovered next morning
/disk/scratch1/s1936986/LJ_Chopped/slopes/LJ005-0207a.npy|LJ005-0207a.wav|kidderminster had a prison
/disk/scratch1/s1936986/LJ_Chopped/slopes/LJ012-0256a.npy|LJ012-0256a.wav|and there was now evidence sufficient to establish conclusively that the woman thus collected piecemeal had been barbarously done to death
/disk/scratch1/s1936986/LJ_Chopped/slopes/LJ028-0202b.npy|LJ028-0202b.wav|so the story ends
/disk/scratch1/s1936986/LJ_Chopped/slopes/LJ028-0311a.npy|LJ028-0311a.wav|the babylonians will entrust everything
/disk/scratch1/s1936986/LJ_Chopped/slopes/LJ008-0249a.npy|LJ008-0249a.wav|blinded with their long hair
/disk/scratch1/s1936986/LJ_Chopped/slopes/LJ040-0233a.npy|LJ040-0233a.wav|and when one of the city's clinics did find room to handle him
/disk/scratch1/s1936986/LJ_Chopped/slopes/LJ006-0174a.npy|LJ006-0174a.wav|the aldermen never called upon him to report
/disk/scratch1/s1936986/LJ_Chopped/slopes/LJ014-0267b.npy|LJ014-0267b.wav|had his west end and little informed associates followed him into the city
/disk/scratch1/s1936986/LJ_Chopped/slopes/LJ025-0044c.npy|LJ025-0044c.wav|derive their nourishment either directly or indirectly from plants
/disk/scratch1/s1936986/LJ_Chopped/slopes/LJ014-0153c.npy|LJ014-0153c.wav|she recovered her spirits
/disk/scratch1/s1936986/LJ_Chopped/slopes/LJ031-0079b.npy|LJ031-0079b.wav|the severe head injury
/disk/scratch1/s1936986/LJ_Chopped/slopes/LJ021-0012a.npy|LJ021-0012a.wav|with respect to industry and business
/disk/scratch1/s1936986/LJ_Chopped/slopes/LJ034-0060d.npy|LJ034-0060d.wav|they were also compared with the prints of those law enforcement officials who might have handled the cartons
/disk/scratch1/s1936986/LJ_Chopped/slopes/LJ036-0058a.npy|LJ036-0058a.wav|people on the bus began talking about it
/disk/scratch1/s1936986/LJ_Chopped/slopes/LJ038-0021a.npy|LJ038-0021a.wav|she sent brewer into the theatre to find the man and check the exits
/disk/scratch1/s1936986/LJ_Chopped/slopes/LJ003-0265a.npy|LJ003-0265a.wav|the thieves and burglars who carried on the active business of their profession
/disk/scratch1/s1936986/LJ_Chopped/slopes/LJ037-0259a.npy|LJ037-0259a.wav|that the man who killed tippit was wearing a light colored jacket
/disk/scratch1/s1936986/LJ_Chopped/slopes/LJ037-0129a.npy|LJ037-0129a.wav|when the man reached jefferson
/disk/scratch1/s1936986/LJ_Chopped/slopes/LJ018-0148c.npy|LJ018-0148c.wav|a butcher in strutton ground
/disk/scratch1/s1936986/LJ_Chopped/slopes/LJ038-0116e.npy|LJ038-0116e.wav|you know about a pistol
/disk/scratch1/s1936986/LJ_Chopped/slopes/LJ030-0020a.npy|LJ030-0020a.wav|if anybody really wanted to shoot the president of the united states
/disk/scratch1/s1936986/LJ_Chopped/slopes/LJ036-0136b.npy|LJ036-0136b.wav|i wonder what the hell is the uproar
/disk/scratch1/s1936986/LJ_Chopped/slopes/LJ008-0319b.npy|LJ008-0319b.wav|but the bulk of those respited looked on with unfeeling indifference
/disk/scratch1/s1936986/LJ_Chopped/slopes/LJ025-0125b.npy|LJ025-0125b.wav|by a disturbance of the electrical state of the contractile substance
/disk/scratch1/s1936986/LJ_Chopped/slopes/LJ006-0189c.npy|LJ006-0189c.wav|instruction in all nefarious processes
/disk/scratch1/s1936986/LJ_Chopped/slopes/LJ006-0199f.npy|LJ006-0199f.wav|and the weekly messenger
/disk/scratch1/s1936986/LJ_Chopped/slopes/LJ019-0144c.npy|LJ019-0144c.wav|these more glaring defects had disappeared
/disk/scratch1/s1936986/LJ_Chopped/slopes/LJ032-0020a.npy|LJ032-0020a.wav|learned from retail outlets in dallas that crescent firearms
/disk/scratch1/s1936986/LJ_Chopped/slopes/LJ016-0021b.npy|LJ016-0021b.wav|a surgeon attended to his wounds
/disk/scratch1/s1936986/LJ_Chopped/slopes/LJ002-0092b.npy|LJ002-0092b.wav|that for the common side much the largest
/disk/scratch1/s1936986/LJ_Chopped/slopes/LJ032-0001c.npy|LJ032-0001c.wav|by the president's commission on the assassination of president kennedy
/disk/scratch1/s1936986/LJ_Chopped/slopes/LJ002-0063c.npy|LJ002-0063c.wav|at one end of the yard was an arcade
/disk/scratch1/s1936986/LJ_Chopped/slopes/LJ028-0129b.npy|LJ028-0129b.wav|and three others about that which was the outer
/disk/scratch1/s1936986/LJ_Chopped/slopes/LJ004-0102a.npy|LJ004-0102a.wav|were to be kept in every jail
/disk/scratch1/s1936986/LJ_Chopped/slopes/LJ047-0119.npy|LJ047-0119.wav|either these discrepancies nor the fact that oswald had initiated the f_b_i interview
/disk/scratch1/s1936986/LJ_Chopped/slopes/LJ006-0134.npy|LJ006-0134.wav|the governor himself admitted that a prisoner of weak intellect who had been severely beaten and much injured by a wardsman did not dare complai
/disk/scratch1/s1936986/LJ_Chopped/slopes/LJ018-0107b.npy|LJ018-0107b.wav|who had spent his whole life in imitating other people's signatures
/disk/scratch1/s1936986/LJ_Chopped/slopes/LJ030-0087b.npy|LJ030-0087b.wav|a four door lincoln convertible obtained locally for use in the motorcade
/disk/scratch1/s1936986/LJ_Chopped/slopes/LJ004-0135c.npy|LJ004-0135c.wav|and a piece of timber for a bolster
/disk/scratch1/s1936986/LJ_Chopped/slopes/LJ018-0333b.npy|LJ018-0333b.wav|that fierce and brutal female savage who took the life of her mistress at richmond
/disk/scratch1/s1936986/LJ_Chopped/slopes/LJ030-0137.npy|LJ030-0137.wav|the assassinatio
/disk/scratch1/s1936986/LJ_Chopped/slopes/LJ010-0234b.npy|LJ010-0234b.wav|as in a much more recent case
/disk/scratch1/s1936986/LJ_Chopped/slopes/LJ019-0178c.npy|LJ019-0178c.wav|nothing had been done as yet
/disk/scratch1/s1936986/LJ_Chopped/slopes/LJ044-0110b.npy|LJ044-0110b.wav|and yet there is much material that we issue from time to time that is important
/disk/scratch1/s1936986/LJ_Chopped/slopes/LJ026-0091c.npy|LJ026-0091c.wav|be provided for them by green plants
/disk/scratch1/s1936986/LJ_Chopped/slopes/LJ002-0056b.npy|LJ002-0056b.wav|all in dimensions twenty feet by fifteen
/disk/scratch1/s1936986/LJ_Chopped/slopes/LJ002-0253b.npy|LJ002-0253b.wav|and under which subscriptions were levied
/disk/scratch1/s1936986/LJ_Chopped/slopes/LJ018-0356a.npy|LJ018-0356a.wav|but a conversation overheard between the two brothers in newgate satisfactorily exonerated thomas wainwright
/disk/scratch1/s1936986/LJ_Chopped/slopes/LJ047-0152a.npy|LJ047-0152a.wav|he conducted a limited background investigation of the paines
/disk/scratch1/s1936986/LJ_Chopped/slopes/LJ006-0040a.npy|LJ006-0040a.wav|the fact was that the years as they passed
/disk/scratch1/s1936986/LJ_Chopped/slopes/LJ004-0013a.npy|LJ004-0013a.wav|some prisons that had been ameliorated under the persuasive influence of his kind advice were relapsing into their former horrid state of privation
/disk/scratch1/s1936986/LJ_Chopped/slopes/LJ049-0214c.npy|LJ049-0214c.wav|but on the other hand
/disk/scratch1/s1936986/LJ_Chopped/slopes/LJ042-0168a.npy|LJ042-0168a.wav|he must be opposed to their basic foundations and representatives
/disk/scratch1/s1936986/LJ_Chopped/slopes/LJ002-0182b.npy|LJ002-0182b.wav|and the marshalsea prisons especially devoted to them
/disk/scratch1/s1936986/LJ_Chopped/slopes/LJ017-0106b.npy|LJ017-0106b.wav|ending in suffocation by the tetanic rigor which caught the muscles of the chest
/disk/scratch1/s1936986/LJ_Chopped/slopes/LJ014-0138a.npy|LJ014-0138a.wav|missus manning became still more violent
/disk/scratch1/s1936986/LJ_Chopped/slopes/LJ018-0086a.npy|LJ018-0086a.wav|his demeanor immediately preceding his execution i have referred to in the last chapter
/disk/scratch1/s1936986/LJ_Chopped/slopes/LJ022-0163a.npy|LJ022-0163a.wav|this legislation will serve the investor by ending the conditions which have caused that lack of confidence and goodwill
/disk/scratch1/s1936986/LJ_Chopped/slopes/LJ005-0027c.npy|LJ005-0027c.wav|as not calculated to render prisons terrible
/disk/scratch1/s1936986/LJ_Chopped/slopes/LJ015-0048a.npy|LJ015-0048a.wav|but worse than the bankruptcy was the confession made by the partners in the court
/disk/scratch1/s1936986/LJ_Chopped/slopes/LJ031-0158b.npy|LJ031-0158b.wav|he asked the officer in charge of the police detail at the airport
/disk/scratch1/s1936986/LJ_Chopped/slopes/LJ014-0159b.npy|LJ014-0159b.wav|and the full confession he made
/disk/scratch1/s1936986/LJ_Chopped/slopes/LJ029-0087c.npy|LJ029-0087c.wav|closing off and policing areas around it
/disk/scratch1/s1936986/LJ_Chopped/slopes/LJ038-0148.npy|LJ038-0148.wav|actions during and after shooting
/disk/scratch1/s1936986/LJ_Chopped/slopes/LJ048-0189a.npy|LJ048-0189a.wav|the dallas police to scan windows of buildings lining the motorcade route
/disk/scratch1/s1936986/LJ_Chopped/slopes/LJ015-0295b.npy|LJ015-0295b.wav|and that it could be paid to no one else
/disk/scratch1/s1936986/LJ_Chopped/slopes/LJ045-0001b.npy|LJ045-0001b.wav|the warren commission report
/disk/scratch1/s1936986/LJ_Chopped/slopes/LJ005-0232b.npy|LJ005-0232b.wav|in defiance of the law
/disk/scratch1/s1936986/LJ_Chopped/slopes/LJ002-0031a.npy|LJ002-0031a.wav|the jail at that date was divided into eight separate and more or less distinct departments
/disk/scratch1/s1936986/LJ_Chopped/slopes/LJ026-0015a.npy|LJ026-0015a.wav|he says animals are organisms of fixed and definite form
/disk/scratch1/s1936986/LJ_Chopped/slopes/LJ005-0128a.npy|LJ005-0128a.wav|the interior of one prison was illuminated throughout with gas
/disk/scratch1/s1936986/LJ_Chopped/slopes/LJ018-0387a.npy|LJ018-0387a.wav|the flower had berries also of bread fixed on stems made from the fiber drawn from the stuffing of his mattress
/disk/scratch1/s1936986/LJ_Chopped/slopes/LJ019-0077a.npy|LJ019-0077a.wav|there was an absolute want of uniformity in dietaries
/disk/scratch1/s1936986/LJ_Chopped/slopes/LJ017-0266a.npy|LJ017-0266a.wav|they none of them spoke much english except leon
/disk/scratch1/s1936986/LJ_Chopped/slopes/LJ033-0092a.npy|LJ033-0092a.wav|the main reason he was going over there that thursday afternoon when he was to bring back some curtain rods
/disk/scratch1/s1936986/LJ_Chopped/slopes/LJ019-0310a.npy|LJ019-0310a.wav|which had long been admitted as indispensable
/disk/scratch1/s1936986/LJ_Chopped/slopes/LJ018-0017b.npy|LJ018-0017b.wav|and it was ascertained that when he left home the morning of the murderous attack
/disk/scratch1/s1936986/LJ_Chopped/slopes/LJ032-0163a.npy|LJ032-0163a.wav|stombaugh explained in his testimony that in fiber analysis
/disk/scratch1/s1936986/LJ_Chopped/slopes/LJ001-0019a.npy|LJ001-0019a.wav|and which developed more completely and satisfactorily on the side of the lower case than the capital letters
/disk/scratch1/s1936986/LJ_Chopped/slopes/LJ041-0134a.npy|LJ041-0134a.wav|governor connally's connection with the discharge
/disk/scratch1/s1936986/LJ_Chopped/slopes/LJ011-0220a.npy|LJ011-0220a.wav|the marriage was annulled by an act of parliament
/disk/scratch1/s1936986/LJ_Chopped/slopes/LJ014-0226a.npy|LJ014-0226a.wav|only a few have vied with cannon in fiendish cruelty and brutality
/disk/scratch1/s1936986/LJ_Chopped/slopes/LJ014-0103a.npy|LJ014-0103a.wav|beneath them was a layer of fresh mortar
/disk/scratch1/s1936986/LJ_Chopped/slopes/LJ016-0110c.npy|LJ016-0110c.wav|remained longest at large
/disk/scratch1/s1936986/LJ_Chopped/slopes/LJ014-0334a.npy|LJ014-0334a.wav|cole found out where they were
/disk/scratch1/s1936986/LJ_Chopped/slopes/LJ002-0059b.npy|LJ002-0059b.wav|whose safety might have been imperiled had they been lodged with the men against whom they had informed
/disk/scratch1/s1936986/LJ_Chopped/slopes/LJ050-0201a.npy|LJ050-0201a.wav|in the locality to assure adequate manpower for this task
/disk/scratch1/s1936986/LJ_Chopped/slopes/LJ021-0057a.npy|LJ021-0057a.wav|have adopted codes of fair competition
/disk/scratch1/s1936986/LJ_Chopped/slopes/LJ010-0158c.npy|LJ010-0158c.wav|that he might as well be shot or hanged as remain in such a state
/disk/scratch1/s1936986/LJ_Chopped/slopes/LJ005-0233b.npy|LJ005-0233b.wav|in accordance with the law
/disk/scratch1/s1936986/LJ_Chopped/slopes/LJ014-0077b.npy|LJ014-0077b.wav|that she followed him to the basement
/disk/scratch1/s1936986/LJ_Chopped/slopes/LJ011-0284a.npy|LJ011-0284a.wav|his captors having thus succeeded in their designs
/disk/scratch1/s1936986/LJ_Chopped/slopes/LJ032-0126b.npy|LJ032-0126b.wav|as well as photographs of them which the dallas police had made
/disk/scratch1/s1936986/LJ_Chopped/slopes/LJ010-0177a.npy|LJ010-0177a.wav|as the carriage came up to him oxford turned
/disk/scratch1/s1936986/LJ_Chopped/slopes/LJ014-0039b.npy|LJ014-0039b.wav|feeling himself the principal cause of the tragedy
/disk/scratch1/s1936986/LJ_Chopped/slopes/LJ030-0085a.npy|LJ030-0085a.wav|the two agents on the rear of the running boards were to advance toward the front of the president's car whenever it stopped or slowed down sufficiently for them to do so
/disk/scratch1/s1936986/LJ_Chopped/slopes/LJ014-0038a.npy|LJ014-0038a.wav|and proceeding to where they came from
/disk/scratch1/s1936986/LJ_Chopped/slopes/LJ001-0154b.npy|LJ001-0154b.wav|and that the whole opening has an upside down look vertically
/disk/scratch1/s1936986/LJ_Chopped/slopes/LJ005-0041d.npy|LJ005-0041d.wav|already initiated by the ladies committee at newgate
/disk/scratch1/s1936986/LJ_Chopped/slopes/LJ014-0195a.npy|LJ014-0195a.wav|two of them supported cope
/disk/scratch1/s1936986/LJ_Chopped/slopes/LJ007-0227c.npy|LJ007-0227c.wav|by any opposition from the earnest discharge of their functions
/disk/scratch1/s1936986/LJ_Chopped/slopes/LJ011-0035a.npy|LJ011-0035a.wav|every endeavor was used
/disk/scratch1/s1936986/LJ_Chopped/slopes/LJ040-0230a.npy|LJ040-0230a.wav|there are indications that he has suffered serious personality damage but if he can receive help quickly this might be repaired to some extent
/disk/scratch1/s1936986/LJ_Chopped/slopes/LJ010-0145b.npy|LJ010-0145b.wav|but not the last prisoners by many who passed through newgate charged with sedition
/disk/scratch1/s1936986/LJ_Chopped/slopes/LJ004-0082a.npy|LJ004-0082a.wav|these somewhat novel but undoubtedly indisputable propositions were backed up
/disk/scratch1/s1936986/LJ_Chopped/slopes/LJ038-0262b.npy|LJ038-0262b.wav|an f_b_i ballistics identification expert
/disk/scratch1/s1936986/LJ_Chopped/slopes/LJ006-0225.npy|LJ006-0225.wav|if any man presumed to turn in too early
/disk/scratch1/s1936986/LJ_Chopped/slopes/LJ048-0189b.npy|LJ048-0189b.wav|although it was his usual practice to do so
/disk/scratch1/s1936986/LJ_Chopped/slopes/LJ002-0172b.npy|LJ002-0172b.wav|and sentenced as already stated
/disk/scratch1/s1936986/LJ_Chopped/slopes/LJ018-0065d.npy|LJ018-0065d.wav|by which he lived for some years
/disk/scratch1/s1936986/LJ_Chopped/slopes/LJ037-0045b.npy|LJ037-0045b.wav|i didn't know what he was doing
/disk/scratch1/s1936986/LJ_Chopped/slopes/LJ047-0200e.npy|LJ047-0200e.wav|which should be referred to the service
/disk/scratch1/s1936986/LJ_Chopped/slopes/LJ012-0276b.npy|LJ012-0276b.wav|but really still alive
/disk/scratch1/s1936986/LJ_Chopped/slopes/LJ044-0177a.npy|LJ044-0177a.wav|representing himself as the head of the new orleans branch of the
/disk/scratch1/s1936986/LJ_Chopped/slopes/LJ018-0066b.npy|LJ018-0066b.wav|and fled to hamburgh
/disk/scratch1/s1936986/LJ_Chopped/slopes/LJ037-0045a.npy|LJ037-0045a.wav|he was just fooling with it
/disk/scratch1/s1936986/LJ_Chopped/slopes/LJ002-0132c.npy|LJ002-0132c.wav|had long existed for the recovery of debts
/disk/scratch1/s1936986/LJ_Chopped/slopes/LJ016-0031b.npy|LJ016-0031b.wav|there can be little doubt that he got away as will be described
/disk/scratch1/s1936986/LJ_Chopped/slopes/LJ002-0037b.npy|LJ002-0037b.wav|and a day room
/disk/scratch1/s1936986/LJ_Chopped/slopes/LJ027-0107a.npy|LJ027-0107a.wav|rudiments of eyes in cave fishes
/disk/scratch1/s1936986/LJ_Chopped/slopes/LJ009-0097e.npy|LJ009-0097e.wav|mercy is all i ask
/disk/scratch1/s1936986/LJ_Chopped/slopes/LJ028-0279b.npy|LJ028-0279b.wav|while he himself pondered the matter
/disk/scratch1/s1936986/LJ_Chopped/slopes/LJ047-0165b.npy|LJ047-0165b.wav|marina oswald came into the room
/disk/scratch1/s1936986/LJ_Chopped/slopes/LJ021-0164a.npy|LJ021-0164a.wav|a permanent army of unemployed
/disk/scratch1/s1936986/LJ_Chopped/slopes/LJ006-0113c.npy|LJ006-0113c.wav|degenerated into a baneful despotism
/disk/scratch1/s1936986/LJ_Chopped/slopes/LJ009-0161a.npy|LJ009-0161a.wav|capital punishment was abolished for forgery
/disk/scratch1/s1936986/LJ_Chopped/slopes/LJ045-0073a.npy|LJ045-0073a.wav|oswald once struck his wife because of a letter which she wrote to a former boyfriend in russia
/disk/scratch1/s1936986/LJ_Chopped/slopes/LJ030-0221a.npy|LJ030-0221a.wav|stated that missus kennedy would probably have fallen off the rear end of the car and been killed if hill had not pushed her back into the presidential automobile
/disk/scratch1/s1936986/LJ_Chopped/slopes/LJ002-0280b.npy|LJ002-0280b.wav|as debtors who would have gone to the poultry compter were sent to giltspur street when the former was condemned as unfit to receive prisoners
/disk/scratch1/s1936986/LJ_Chopped/slopes/LJ014-0036a.npy|LJ014-0036a.wav|hocker and the brother went to the spot
/disk/scratch1/s1936986/LJ_Chopped/slopes/LJ045-0165a.npy|LJ045-0165a.wav|that if i want to he would rent an apartment in dallas tomorrow
/disk/scratch1/s1936986/LJ_Chopped/slopes/LJ017-0193a.npy|LJ017-0193a.wav|it was proved that missus wilson had given missus soames something peculiar to drink
/disk/scratch1/s1936986/LJ_Chopped/slopes/LJ014-0149c.npy|LJ014-0149c.wav|joked with the officers
/disk/scratch1/s1936986/LJ_Chopped/slopes/LJ009-0089d.npy|LJ009-0089d.wav|and death tomorrow morning for the benefit of society
